Episode,Total Reward,Epsilon,Gamma,LR,Xpos,Ypos,max_steps,step_count
248.0,53.40000000000001,0.2884855236625661,0.99,0.001,660.9550836743609,636.2973530636683,500.0,22.0
249.0,42.24999999999999,0.28704309604425327,0.99,0.001,611.64705910884,686.2750817307735,500.0,19.0
250.0,44.39,0.285607880564032,0.99,0.001,622.5110915047987,676.5708529342045,500.0,20.0
251.0,39.400000000000006,0.28417984116121187,0.99,0.001,660.8916851971971,650.760036130957,500.0,15.0
252.0,20.480000000000004,0.2827589419554058,0.99,0.001,462.0567319566537,752.0769617370946,500.0,17.0
253.0,37.53,0.28134514724562876,0.99,0.001,555.7051300856784,722.0969658388713,500.0,21.0
254.0,36.80000000000001,0.2799384215094006,0.99,0.001,645.8559928171504,661.4810276627027,500.0,15.0
255.0,41.669999999999995,0.27853872940185365,0.99,0.001,665.2239956430805,646.8535253507824,500.0,16.0
256.0,35.640000000000015,0.27714603575484437,0.99,0.001,604.9995574754419,691.8301031534756,500.0,17.0
257.0,54.040000000000006,0.2757603055760701,0.99,0.001,598.7697979145357,690.1306201782592,500.0,27.0
258.0,24.299999999999997,0.2743815040481898,0.99,0.001,426.91868501284074,758.9358955353449,500.0,23.0
259.0,23.400000000000002,0.2730095965279488,0.99,0.001,569.3728232581436,707.6077727847502,500.0,12.0
260.0,42.46000000000001,0.27164454854530906,0.99,0.001,601.6375141533099,699.5592538531034,500.0,21.0
261.0,35.900000000000006,0.2702863258025825,0.99,0.001,396.3006789387401,752.4692929474943,500.0,32.0
262.0,44.57,0.2689348941735696,0.99,0.001,593.4707988272178,694.0132485912729,500.0,22.0
263.0,34.5,0.26759021970270175,0.99,0.001,653.3110468822213,650.9434410722249,500.0,13.0
264.0,23.130000000000003,0.2662522686041882,0.99,0.001,551.9187270800475,723.625806597703,500.0,14.0
265.0,27.65,0.2649210072611673,0.99,0.001,534.7309238464371,727.2514186066543,500.0,18.0
266.0,45.209999999999994,0.26359640222486147,0.99,0.001,600.6858545767459,687.1996379555875,500.0,22.0
267.0,46.0,0.26227842021373715,0.99,0.001,658.3325391659233,649.8901397895258,500.0,19.0
268.0,66.43000000000004,0.2609670281126685,0.99,0.001,268.61417858991564,610.6067900264379,500.0,54.0
269.0,34.8,0.25966219297210513,0.99,0.001,594.4476025519646,704.5987012704296,500.0,16.0
270.0,56.080000000000005,0.2583638820072446,0.99,0.001,659.2547008992109,654.0399197812515,500.0,24.0
271.0,28.400000000000013,0.2570720625972084,0.99,0.001,461.69833445813526,751.8393050931929,500.0,24.0
272.0,51.8,0.25578670228422234,0.99,0.001,682.3018084779344,622.7468340307645,500.0,20.0
273.0,22.230000000000004,0.25450776877280124,0.99,0.001,490.8124081278026,751.3548884417427,500.0,17.0
274.0,42.52,0.2532352299289372,0.99,0.001,588.9649952184262,699.2495690413109,500.0,21.0
275.0,37.45,0.2519690537792925,0.99,0.001,653.5818696637225,652.4810295563414,500.0,14.0
276.0,34.30000000000002,0.2507092085103961,0.99,0.001,394.63370998463614,751.7090070432738,500.0,29.0
277.0,35.459999999999994,0.2494556624678441,0.99,0.001,643.5706352264219,655.9821813776293,500.0,14.0
278.0,33.39000000000001,0.24820838415550486,0.99,0.001,527.1423359219641,732.3943767661748,500.0,22.0
279.0,51.30000000000001,0.24696734223472733,0.99,0.001,642.7041823498867,670.0,500.0,22.0
280.0,30.49999999999999,0.2457325055235537,0.99,0.001,601.1558950956845,695.5292375567908,500.0,14.0
281.0,20.67,0.24450384299593592,0.99,0.001,534.801099762008,727.6259248813719,500.0,14.0
282.0,32.099999999999994,0.24328132378095624,0.99,0.001,630.7370509776772,675.0173662368475,500.0,13.0
283.0,28.659999999999997,0.24206491716205145,0.99,0.001,523.3133369756896,727.9576662050762,500.0,20.0
284.0,68.99999999999999,0.2408545925762412,0.99,0.001,630.8212986110318,489.76811517175383,500.0,26.0
285.0,28.11000000000001,0.23965031961336,0.99,0.001,509.2406320948152,741.6840549322013,500.0,22.0
286.0,25.099999999999994,0.2384520680152932,0.99,0.001,564.2266808667612,711.3192800985613,500.0,14.0
287.0,40.000000000000014,0.23725980767521673,0.99,0.001,667.7846086642289,639.0168891382544,500.0,15.0
288.0,43.10000000000001,0.23607350863684065,0.99,0.001,630.457667641459,669.0592438305911,500.0,18.0
289.0,34.30000000000001,0.23489314109365644,0.99,0.001,640.2010582094421,667.3319995327035,500.0,14.0
290.0,34.220000000000006,0.23371867538818816,0.99,0.001,610.7686803907529,688.1545117256194,500.0,17.0
291.0,38.09999999999999,0.23255008201124722,0.99,0.001,649.7666003847714,655.0366673391844,500.0,16.0
292.0,33.26999999999999,0.231387331601191,0.99,0.001,642.2573691457563,678.4458998320265,500.0,13.0
293.0,32.48000000000001,0.23023039494318503,0.99,0.001,492.15539053025344,738.2726941242323,500.0,29.0
294.0,55.41999999999997,0.2290792429684691,0.99,0.001,611.3409415692153,679.8831174924485,500.0,29.0
295.0,23.700000000000003,0.22793384675362674,0.99,0.001,534.0809933741446,729.6967044048326,500.0,16.0
296.0,27.7,0.22679417751985861,0.99,0.001,604.147451635742,699.9702048421311,500.0,13.0
297.0,28.10000000000001,0.22566020663225933,0.99,0.001,598.025314483492,694.236828789954,500.0,13.0
298.0,23.799999999999997,0.22453190559909803,0.99,0.001,521.0796674995719,735.9223092215013,500.0,16.0
299.0,34.800000000000004,0.22340924607110255,0.99,0.001,657.1782843052409,654.320730509852,500.0,13.0
300.0,44.459999999999994,0.22229219984074702,0.99,0.001,405.43569679193604,750.906105994735,500.0,44.0
301.0,40.21,0.2211807388415433,0.99,0.001,670.806071685986,645.3103769761802,500.0,15.0
302.0,21.100000000000005,0.22007483514733558,0.99,0.001,397.85273908764776,649.5701771015742,500.0,26.0
303.0,29.80000000000001,0.2189744609715989,0.99,0.001,594.7539283911683,704.3432217636092,500.0,14.0
304.0,67.81,0.2178795886667409,0.99,0.001,757.2973100741272,500.93435037766244,500.0,22.0
305.0,40.56,0.2167901907234072,0.99,0.001,644.4380650943344,663.4664193475934,500.0,17.0
306.0,37.2,0.21570623976979014,0.99,0.001,650.4569750716744,646.8290382261073,500.0,14.0
307.0,34.50000000000001,0.21462770857094118,0.99,0.001,634.7063735917393,670.0,500.0,14.0
308.0,31.499999999999993,0.21355457002808648,0.99,0.001,623.9660786868609,684.711027663518,500.0,13.0
309.0,49.49999999999999,0.21248679717794605,0.99,0.001,592.7860491264864,695.938258967677,500.0,24.0
310.0,42.9,0.21142436319205632,0.99,0.001,644.9863693072097,652.8044897374331,500.0,19.0
311.0,47.7,0.21036724137609603,0.99,0.001,664.1367614161186,642.899824785294,500.0,19.0
312.0,46.89999999999996,0.20931540516921554,0.99,0.001,369.7756949606274,647.303473539647,500.0,51.0
313.0,35.4,0.20826882814336947,0.99,0.001,663.457667641459,659.6516821365024,500.0,13.0
314.0,23.420000000000005,0.20722748400265262,0.99,0.001,552.4446696665909,729.6987408301289,500.0,15.0
315.0,36.67000000000001,0.20619134658263935,0.99,0.001,654.419407770677,651.4184312610353,500.0,14.0
316.0,37.27,0.20516038984972615,0.99,0.001,661.6370310932696,656.595317878887,500.0,14.0
317.0,42.400000000000006,0.2041345879004775,0.99,0.001,684.4086650311306,610.9835998821907,500.0,15.0
318.0,29.22,0.2031139149609751,0.99,0.001,610.7614208104321,691.8260948284643,500.0,13.0
319.0,33.39000000000001,0.20209834538617025,0.99,0.001,612.9259657183932,680.5160839016073,500.0,16.0
320.0,35.099999999999994,0.2010878536592394,0.99,0.001,659.9337502324167,656.5536210171518,500.0,13.0
321.0,42.110000000000014,0.2000824143909432,0.99,0.001,609.1014979589723,692.5867266956308,500.0,20.0
322.0,44.79,0.19908200231898848,0.99,0.001,583.6088417003052,703.5130338153501,500.0,25.0
323.0,27.0,0.19808659230739353,0.99,0.001,521.8406615581073,733.6986404588198,500.0,20.0
324.0,35.099999999999994,0.19709615934585656,0.99,0.001,659.9337502324167,656.5536210171518,500.0,13.0
325.0,23.5,0.19611067854912728,0.99,0.001,556.5116993009347,721.5131801766572,500.0,13.0
326.0,62.90000000000002,0.19513012515638165,0.99,0.001,724.984026361647,554.75522756416,500.0,22.0
327.0,47.63000000000001,0.19415447453059972,0.99,0.001,377.1217542663224,749.3035360110202,500.0,47.0
328.0,24.400000000000002,0.19318370215794672,0.99,0.001,564.4897886597703,726.083757696354,500.0,14.0
329.0,31.799999999999997,0.192217783647157,0.99,0.001,626.9317695968132,684.1113425411332,500.0,13.0
330.0,18.6,0.1912566947289212,0.99,0.001,504.48372601396716,738.0653886221955,500.0,14.0
331.0,34.030000000000015,0.1903004112552766,0.99,0.001,609.0569667732714,690.0808963848847,500.0,17.0
332.0,36.03999999999999,0.18934890919900021,0.99,0.001,649.291376765118,655.0761049307816,500.0,14.0
333.0,40.61000000000001,0.18840216465300522,0.99,0.001,664.4638412910089,645.031034134332,500.0,15.0
334.0,40.5,0.18746015382974018,0.99,0.001,652.7117803719169,651.3562855461892,500.0,16.0
335.0,36.94000000000001,0.1865228530605915,0.99,0.001,539.0704951133303,723.9573799197755,500.0,25.0
336.0,42.09,0.18559023879528855,0.99,0.001,682.7100434733208,613.1950034746184,500.0,15.0
337.0,22.770000000000003,0.1846622876013121,0.99,0.001,513.111892407715,748.3044716718994,500.0,17.0
338.0,34.8,0.18373897616330553,0.99,0.001,656.4589557072779,653.7657095804516,500.0,13.0
339.0,37.790000000000006,0.182820281282489,0.99,0.001,655.9990458681641,644.9958027135925,500.0,14.0
340.0,30.370000000000005,0.18190617987607657,0.99,0.001,423.98953886516813,750.687943664242,500.0,28.0
341.0,32.27,0.18099664897669618,0.99,0.001,578.8175137227284,701.5210515073411,500.0,19.0
342.0,41.31,0.1800916657318127,0.99,0.001,661.1544947980557,646.6125893883857,500.0,16.0
343.0,53.69999999999999,0.17919120740315364,0.99,0.001,691.5905408638151,615.0735208454327,500.0,20.0
344.0,39.49999999999999,0.17829525136613786,0.99,0.001,591.2184224463429,705.8358642938782,500.0,19.0
345.0,34.40000000000001,0.17740377510930716,0.99,0.001,631.8912993930397,687.7200991778386,500.0,14.0
346.0,30.5,0.17651675623376062,0.99,0.001,624.1800848830624,679.3732046225624,500.0,12.0
347.0,39.49999999999999,0.1756341724525918,0.99,0.001,559.1053198328785,711.8336565758892,500.0,21.0
348.0,28.29,0.17475600159032884,0.99,0.001,549.5888150327737,730.4004967371599,500.0,19.0
349.0,35.930000000000014,0.17388222158237718,0.99,0.001,627.3537523943556,687.2889104054535,500.0,15.0
350.0,48.42,0.1730128104744653,0.99,0.001,706.7525946308722,602.8848631273228,500.0,17.0
351.0,142.93999999999994,0.17214774642209296,0.99,0.001,502.93375150535485,175.31067897146775,500.0,38.0
352.0,29.950000000000003,0.1712870076899825,0.99,0.001,597.4485387666359,689.2210871045784,500.0,14.0
353.0,23.900000000000006,0.17043057265153258,0.99,0.001,550.4552541606818,720.2047682443366,500.0,13.0
354.0,48.15000000000002,0.16957841978827493,0.99,0.001,585.794621027895,708.9458819303169,500.0,25.0
355.0,35.4,0.16873052768933355,0.99,0.001,663.457667641459,659.6516821365024,500.0,13.0
356.0,41.8,0.1678868750508869,0.99,0.001,683.5955350928635,624.1465064835371,500.0,15.0
357.0,35.46999999999999,0.16704744067563246,0.99,0.001,643.8174484305522,658.7835441932025,500.0,14.0
358.0,33.00000000000001,0.1662122034722543,0.99,0.001,638.982693058538,666.8950674663442,500.0,13.0
359.0,42.94,0.16538114245489302,0.99,0.001,571.4295624480662,722.4146002145054,500.0,26.0
360.0,38.7,0.16455423674261854,0.99,0.001,660.9713452353121,646.1079980892789,500.0,16.0
361.0,34.5,0.16373146555890544,0.99,0.001,652.7117803719169,651.3562855461892,500.0,13.0
362.0,29.5,0.16291280823111093,0.99,0.001,518.1964709650696,734.9818893630465,500.0,19.0
363.0,30.900000000000006,0.16209824418995536,0.99,0.001,618.3754960719832,675.6445370164532,500.0,13.0
364.0,43.91999999999999,0.16128775296900558,0.99,0.001,608.2999474090072,681.5503951910757,500.0,20.0
365.0,34.30000000000001,0.16048131420416054,0.99,0.001,640.2010582094421,667.3319995327035,500.0,14.0
366.0,134.49999999999974,0.15967890763313974,0.99,0.001,91.64745085417134,585.2333023720151,500.0,103.0
367.0,29.4,0.15888051309497406,0.99,0.001,602.6209580950621,691.2963208493802,500.0,13.0
368.0,26.799999999999997,0.1580861105294992,0.99,0.001,595.5243605086384,691.524013560367,500.0,13.0
369.0,59.510000000000005,0.1572956799768517,0.99,0.001,731.0171688223168,533.2349939689108,500.0,19.0
370.0,30.45,0.15650920157696743,0.99,0.001,554.880834678876,724.9179768903743,500.0,17.0
371.0,55.690000000000005,0.1557266555690826,0.99,0.001,637.342408586529,668.5288461688203,500.0,28.0
372.0,36.5,0.1549480222912372,0.99,0.001,654.6713137220963,670.0,500.0,14.0
373.0,51.5,0.15417328217978102,0.99,0.001,623.9317695968132,684.1113425411332,500.0,23.0
374.0,34.5,0.1534024157688821,0.99,0.001,652.7117803719169,651.3562855461892,500.0,13.0
375.0,34.5,0.1526354036900377,0.99,0.001,652.7117803719169,651.3562855461892,500.0,13.0
376.0,57.74000000000001,0.1518722266715875,0.99,0.001,741.1428930423863,523.9694356149806,500.0,19.0
377.0,45.790000000000006,0.15111286553822956,0.99,0.001,704.2535216625997,595.0928437127818,500.0,16.0
378.0,31.77000000000001,0.15035730121053842,0.99,0.001,584.037135753939,706.2543538681506,500.0,16.0
379.0,33.300000000000004,0.14960551470448571,0.99,0.001,642.1141675696994,658.7418473314672,500.0,13.0
380.0,29.599999999999998,0.14885748713096328,0.99,0.001,615.1141675696994,681.2581526685328,500.0,12.0
381.0,25.790000000000006,0.14811319969530845,0.99,0.001,412.07355800429514,767.0722311120604,500.0,24.0
382.0,30.8,0.1473726336968319,0.99,0.001,626.621138152844,673.7939460420093,500.0,13.0
383.0,38.97000000000001,0.14663577052834775,0.99,0.001,657.7435189478233,643.2463980991549,500.0,15.0
384.0,34.16,0.14590259167570602,0.99,0.001,651.108614014534,660.6237968448914,500.0,13.0
385.0,35.19999999999999,0.1451730787173275,0.99,0.001,647.9630407697946,647.8320321215559,500.0,14.0
386.0,34.2,0.14444721332374086,0.99,0.001,651.8520911749433,672.8222685082267,500.0,13.0
387.0,33.29,0.14372497725712216,0.99,0.001,631.8701163292353,678.4249941393729,500.0,14.0
388.0,34.5,0.14300635237083656,0.99,0.001,652.7117803719169,651.3562855461892,500.0,13.0
389.0,29.96,0.14229132060898236,0.99,0.001,609.0089125102367,681.2786211865798,500.0,13.0
390.0,45.5,0.14157986400593744,0.99,0.001,699.6298719206934,592.4092861440076,500.0,16.0
391.0,36.980000000000004,0.14087196468590776,0.99,0.001,659.1776873138356,658.1255665727946,500.0,14.0
392.0,34.5,0.14016760486247823,0.99,0.001,652.7117803719169,651.3562855461892,500.0,13.0
393.0,42.64999999999999,0.13946676683816583,0.99,0.001,636.0743512701147,672.4982302720969,500.0,18.0
394.0,27.400000000000006,0.138769433003975,0.99,0.001,603.1454156774506,686.306440269754,500.0,12.0
395.0,43.220000000000006,0.13807558583895513,0.99,0.001,641.8559750291274,663.4356125067914,500.0,18.0
396.0,28.629999999999995,0.13738520790976036,0.99,0.001,605.073791212361,688.4009969404378,500.0,13.0
397.0,98.49000000000005,0.13669828187021155,0.99,0.001,133.69999618192014,631.0946845851719,500.0,71.0
398.0,34.5,0.13601479046086049,0.99,0.001,654.6713137220963,663.7282922039408,500.0,13.0
399.0,30.779999999999994,0.1353347165085562,0.99,0.001,627.0117007434944,679.4180145404156,500.0,13.0
400.0,33.870000000000005,0.1346580429260134,0.99,0.001,535.2230468448769,725.735070584397,500.0,24.0
401.0,41.690000000000005,0.13398475271138335,0.99,0.001,685.2850989550567,615.2887676285236,500.0,15.0
402.0,35.690000000000005,0.13331482894782642,0.99,0.001,636.4075183936077,660.6028911522379,500.0,14.0
403.0,41.5,0.13264825480308728,0.99,0.001,593.4405407577792,693.4845471636957,500.0,19.0
404.0,34.49,0.13198501352907185,0.99,0.001,653.4266981450031,654.4102358219866,500.0,13.0
405.0,38.10000000000001,0.1313250884614265,0.99,0.001,640.1382488575655,663.9051265238994,500.0,17.0
406.0,31.099999999999998,0.13066846301911936,0.99,0.001,630.819222547153,666.5505607121675,500.0,12.0
407.0,30.89,0.13001512070402377,0.99,0.001,595.5780331824917,703.0109314913938,500.0,15.0
408.0,26.900000000000002,0.12936504510050365,0.99,0.001,585.9020172740071,700.8903467686241,500.0,13.0
409.0,29.93,0.12871821987500112,0.99,0.001,608.3500966568585,682.5016042068113,500.0,13.0
410.0,44.3,0.12807462877562611,0.99,0.001,697.6076954088388,617.9095321822698,500.0,15.0
411.0,26.300000000000004,0.12743425563174798,0.99,0.001,536.6810359028937,737.7195568034097,500.0,17.0
412.0,27.099999999999998,0.12679708435358925,0.99,0.001,598.1310173218468,700.2837902319341,500.0,13.0
413.0,24.2,0.1261630989318213,0.99,0.001,555.534074199502,714.6010666966531,500.0,14.0
414.0,43.20000000000001,0.1255322834371622,0.99,0.001,675.5335409610591,625.1627546821857,500.0,16.0
415.0,33.230000000000004,0.12490462201997637,0.99,0.001,641.482817933452,660.6580393928461,500.0,13.0
416.0,34.5,0.1242800989098765,0.99,0.001,652.7117803719169,651.3562855461892,500.0,13.0
417.0,34.8,0.12365869841532712,0.99,0.001,656.4589557072779,653.7657095804516,500.0,13.0
418.0,39.0,0.12304040492325048,0.99,0.001,665.4557071677449,628.9288945295004,500.0,14.0
419.0,33.61,0.12242520289863423,0.99,0.001,422.25958547272626,749.9195276193294,500.0,33.0
420.0,41.8,0.12181307688414106,0.99,0.001,679.5256000781177,611.6205344912804,500.0,15.0
421.0,21.71,0.12120401149972035,0.99,0.001,519.7157479737104,736.6194485116691,500.0,16.0
422.0,26.8,0.12059799144222175,0.99,0.001,596.5718352111585,691.6064705320306,500.0,12.0
423.0,41.77000000000001,0.11999500148501063,0.99,0.001,681.7503102694545,618.7966284408716,500.0,15.0
424.0,24.299999999999994,0.11939502647758558,0.99,0.001,534.693349056889,733.4392414723934,500.0,15.0
425.0,26.600000000000005,0.11879805134519765,0.99,0.001,579.4517225722439,716.7996001324265,500.0,14.0
426.0,42.400000000000006,0.11820406108847166,0.99,0.001,685.5420343920129,611.9341198810833,500.0,15.0
427.0,29.370000000000005,0.1176130407830293,0.99,0.001,601.9307080742245,693.7462742951741,500.0,13.0
428.0,34.5,0.11702497557911415,0.99,0.001,652.7117803719169,651.3562855461892,500.0,13.0
429.0,31.099999999999998,0.11643985070121858,0.99,0.001,630.819222547153,666.5505607121675,500.0,12.0
430.0,21.700000000000003,0.11585765144771248,0.99,0.001,533.0530452575063,731.641866024911,500.0,15.0
431.0,30.8,0.11527836319047392,0.99,0.001,626.621138152844,673.7939460420093,500.0,13.0
432.0,37.33000000000001,0.11470197137452155,0.99,0.001,524.4557941898249,732.4761651104919,500.0,25.0
433.0,34.5,0.11412846151764894,0.99,0.001,652.7117803719169,651.3562855461892,500.0,13.0
434.0,31.200000000000006,0.1135578192100607,0.99,0.001,620.538966583368,675.3618729910241,500.0,13.0
435.0,28.119999999999997,0.11299003011401039,0.99,0.001,589.3698951108863,694.9275604536704,500.0,13.0
436.0,19.85,0.11242507996344034,0.99,0.001,495.8685138334313,739.6525523966582,500.0,16.0
437.0,30.5,0.11186295456362313,0.99,0.001,624.8356568610482,673.1358538980296,500.0,12.0
438.0,42.4,0.11130363979080501,0.99,0.001,687.5951358709993,615.9227703931846,500.0,15.0
439.0,128.3699999999999,0.11074712159185099,0.99,0.001,198.03872001540802,686.3124679148223,500.0,115.0
440.0,34.5,0.11019338598389174,0.99,0.001,654.6713137220963,663.7282922039408,500.0,13.0
441.0,24.059999999999995,0.10964241905397228,0.99,0.001,552.6730188135066,718.6171480972978,500.0,14.0
442.0,32.70000000000001,0.10909420695870241,0.99,0.001,635.8676528612717,669.0901651949649,500.0,13.0
443.0,26.900000000000002,0.1085487359239089,0.99,0.001,585.9020172740071,700.8903467686241,500.0,13.0
444.0,34.8,0.10800599224428936,0.99,0.001,656.4589557072779,653.7657095804516,500.0,13.0
445.0,33.61,0.10746596228306791,0.99,0.001,635.6086140145339,660.6237968448914,500.0,13.0
446.0,30.900000000000002,0.10692863247165257,0.99,0.001,617.5225322694729,675.6754583808271,500.0,13.0
447.0,55.499999999999986,0.1063939893092943,0.99,0.001,723.9346044357669,561.6482878342177,500.0,19.0
448.0,29.069999999999993,0.10586201936274783,0.99,0.001,587.5782332969561,695.9697851805186,500.0,14.0
449.0,26.000000000000004,0.10533270926593409,0.99,0.001,576.3666894142128,703.640804207584,500.0,12.0
450.0,34.5,0.10480604571960442,0.99,0.001,652.7117803719169,651.3562855461892,500.0,13.0
451.0,32.04,0.1042820154910064,0.99,0.001,490.18715276000825,738.9614441929517,500.0,24.0
452.0,39.00000000000001,0.10376060541355137,0.99,0.001,666.9491595223069,632.483131559682,500.0,14.0
453.0,33.800000000000004,0.1032418023864836,0.99,0.001,626.9317695968132,684.1113425411332,500.0,14.0
454.0,37.27,0.10272559337455119,0.99,0.001,642.553734606333,672.7909099692464,500.0,15.0
455.0,25.700000000000006,0.10221196540767843,0.99,0.001,573.1357146490217,705.5187679122695,500.0,14.0
456.0,35.4,0.10170090558064004,0.99,0.001,663.457667641459,659.6516821365024,500.0,13.0
457.0,64.86,0.10119240105273684,0.99,0.001,739.8837846138772,528.285323853132,500.0,22.0
458.0,26.200000000000006,0.10068643904747315,0.99,0.001,554.8026149196584,717.3309098926972,500.0,15.0
459.0,34.5,0.10018300685223579,0.99,0.001,654.6713137220963,663.7282922039408,500.0,13.0
460.0,38.75,0.0996820918179746,0.99,0.001,595.9841555274204,693.3840270254392,500.0,18.0
461.0,31.099999999999998,0.09918368135888474,0.99,0.001,630.819222547153,666.5505607121675,500.0,12.0
462.0,38.390000000000015,0.09868776295209031,0.99,0.001,660.178902031266,638.322806657022,500.0,15.0
463.0,26.3,0.09819432413732986,0.99,0.001,533.4503711154969,743.8479371314859,500.0,17.0
464.0,34.480000000000004,0.09770335251664321,0.99,0.001,653.8184747945003,657.5221854948165,500.0,13.0
465.0,32.10000000000001,0.09721483575406,0.99,0.001,629.9482039107083,683.7977571513303,500.0,13.0
466.0,18.64,0.09672876157528969,0.99,0.001,494.16957814524386,738.418203366844,500.0,15.0
467.0,38.70000000000001,0.09624511776741324,0.99,0.001,663.9327252084117,632.169546169879,500.0,14.0
468.0,30.5,0.09576389217857617,0.99,0.001,624.8356568610482,673.1358538980296,500.0,12.0
469.0,35.410000000000004,0.09528507271768329,0.99,0.001,649.8344423457524,652.6072738087736,500.0,15.0
470.0,54.29999999999999,0.09480864735409487,0.99,0.001,714.9608429463658,570.7136151822091,500.0,19.0
471.0,34.5,0.0943346041173244,0.99,0.001,652.7117803719169,651.3562855461892,500.0,13.0
472.0,21.190000000000005,0.09386293109673778,0.99,0.001,514.2287507591675,735.95,500.0,16.0
473.0,31.089999999999996,0.09339361644125409,0.99,0.001,630.9,670.0,500.0,12.0
474.0,23.4,0.09292664835904782,0.99,0.001,476.7378184419785,635.834121981633,500.0,19.0
475.0,34.49,0.09246201511725258,0.99,0.001,654.7356568610481,666.8641461019704,500.0,13.0
476.0,28.380000000000003,0.09199970504166631,0.99,0.001,600.5237928137678,704.9391485278067,500.0,13.0
477.0,36.39999999999999,0.09153970651645797,0.99,0.001,652.5296188902917,653.1907197102048,500.0,14.0
478.0,34.599999999999994,0.09108200798387568,0.99,0.001,644.5730956156336,657.1979703325209,500.0,14.0
479.0,19.500000000000004,0.0906265979439563,0.99,0.001,516.9134295108993,737.5,500.0,14.0
480.0,34.8,0.09017346495423652,0.99,0.001,656.4589557072779,653.7657095804516,500.0,13.0
481.0,18.6,0.08972259762946533,0.99,0.001,507.92202427923996,734.8434902981419,500.0,14.0
482.0,37.73,0.089273984641318,0.99,0.001,656.5774379990752,656.2126956949965,500.0,14.0
483.0,41.30000000000001,0.0888276147181114,0.99,0.001,642.7041823498867,670.0,500.0,17.0
484.0,22.699999999999996,0.08838347664452084,0.99,0.001,561.127368817192,712.5127553084474,500.0,14.0
485.0,39.3,0.08794155926129824,0.99,0.001,671.5044774355385,641.4637295279306,500.0,14.0
486.0,36.31,0.08750185146499175,0.99,0.001,660.2480125443117,646.1391921678405,500.0,14.0
487.0,30.000000000000007,0.08706434220766679,0.99,0.001,608.7370786390212,685.317584200208,500.0,13.0
488.0,17.800000000000004,0.08662902049662846,0.99,0.001,480.2596411515586,742.2661054867567,500.0,15.0
489.0,41.8,0.08619587539414532,0.99,0.001,679.5256000781177,611.6205344912804,500.0,15.0
490.0,34.5,0.08576489601717459,0.99,0.001,652.7117803719169,651.3562855461892,500.0,13.0
491.0,38.5,0.08533607153708872,0.99,0.001,653.3110468822213,650.9434410722249,500.0,15.0
492.0,26.900000000000002,0.08490939117940327,0.99,0.001,585.9020172740071,700.8903467686241,500.0,13.0
493.0,19.800000000000004,0.08448484422350626,0.99,0.001,463.4808072475871,757.3738353924941,500.0,17.0
494.0,43.300000000000004,0.08406242000238873,0.99,0.001,696.6444388126849,616.8635265625934,500.0,15.0
495.0,31.100000000000005,0.08364210790237678,0.99,0.001,629.6868754084247,672.5396044827975,500.0,13.0
496.0,23.9,0.0832238973628649,0.99,0.001,550.538674319742,719.2607265246639,500.0,15.0
497.0,33.6,0.08280777787605056,0.99,0.001,645.5398392109348,666.8641461019704,500.0,13.0
498.0,34.8,0.08239373898667031,0.99,0.001,656.4589557072779,653.7657095804516,500.0,13.0
499.0,30.300000000000008,0.08198177029173696,0.99,0.001,610.2126487179762,694.9631457267417,500.0,14.0
